6650 96128,7964
1208 1430 478 603,656660
1166 2770 32584,94125
1107 84,2788129
142 3735 570 822,878668
198 360,429252
2890 4831 606,221445
808 871,270886
1012 2549 604,198064
1046 241 61 629,2818196
12355 2306 3526 726,445321
10391 50173,9879
13466 13752,2864
212 348 508 8919,813616
12103 42109,47896
2384 2643,233693
28 3987 5732,3330678
1179 333,585969
1371 15143,23390
1862 9168,21666
2289 850,267556
5797 5804 788,184674
169 304905 636,682551
24690 28578 318,195459
103 1208,820357
1310 1422 837,155073
1083 766,352715
299 382 5016 5119,489070
1140 15266 27620 9618,50001
247 916,606485
164 1684 2711 85,3241368
23257 2808 965,233174
1383 166,779676
109 146297 9820,1289769
24845 3521 393780,12736
1345 173 4046,560659
1243 353 486591 5686,340420
463 778,480007
17 4710,4550257
14094 3754,19887
2030 3890 7956,23575
1057 2916 685 85815,187022
1440 333 5 85,15757991
131363 512,168108
3456 4524 496 67,2615335
310379 4216,142269
1038 16788 2843 37559,53653
1159 12021 181 7123,1080593
12589 5800,86325
1065 544,472343
1359 2898 454,255262
1149 3729,139496
17 333,4931557
14303 2705,42159
2550 26100 318,242763
1090 5967,169949
18 7125,4702534
2064 2067 450828 9046,177374
1512 181 591,1312658
12676 22716 241,355736
1644 38110 8058,38662
295 310,989627
15619 181,987536
18024 1848 46 85,4866245
2903 981,173266
25333 932,71728
1047 1413 690 975,505276
1075 282642 605 606,413936
10864 1750 63,2247770
17 40520,4520751
320 68,2584940
13165 8494,3540
1315 66524,64928
1829 5799 788,200394
183 3712 417,806213
126 128 3827 54938,1214562
107894 30568 3863 61536,10591
2309 2751 359,392097
1333 458,283348
126 3526 6790,968353
354 417 7585 8227,705229
27 994 996,3221947
1107 183 2686,493421
12416 62,2457069
5528 68,2342003
1643 37201 415,388566
1225 126 586,1118913
109 5488 5714 680,1494701
288153 295 6337,577807
514 81 997,3013374
10858 24845 2981,13756
12341 20298,33159
1330 368926,29063
167946 2830 6611,78935
17 657,4733588
10682 121,446488
1169 407,222093
150 58 6381 6963,2667915
116601 166 2384 2924,954751
13369 1755,79469
591 7184,346325
220 6406 811,604455
318 448443 448444 788,346692
25251 4161,10989
2272 284 544,651392
2943 636 6488 745,422693
3644 6079,70471
179 947,718256
1508 2356 4998,117917
114 27,3489887
181 351 85,3827214
10454 6634 947,262346
345 429,617396
234 511 965,850176
102816 2252 798,202369
3808 40691,36606
1047 4972,76710
295 876,769003
1430 2412 24566,218979
297535 426,424945
18 5748,4696184
1310 693,273460
1365 1409 1666,85663
1379 17271 32951 911,219016
17003 2732 304,314928
1114 79 85,5063467
1782 7089 975,352883
482 6715 795,270418
2601 883,168218
10858 229145 37117 80,2327822
3283 38667 630,190284
3526 4463,191236
173 4116 916,649780
10488 142 2816,471042
22189 819,171623
10519 681,135684
4773 879,155921
497 84891,110920
1531 4906 67,2494144
144 280885 5011 886,519498
295 42,3254855
3284 377,280118
22557 27273 32245,26336
1740 5998,23383
105 27165 3526 8218,752434
2238 256 373,586957
186983 2830,71852
12801 201781,801
102 2530 325 3254,1009398
15266 2406,48465
42642 511 785 786,642088
5301 728,175235
109 7123,1310494
2096 55 6567,2066742
377 85,3012639
4159 7125,41389
9110 942,112098
49089 850,230836
2377 673,259358
247 3820 850,631963
11646 12256 4866 947,265685
1821 209862 629,304839
1065 166 335 5596,1352390
2472 693,253378
1479 15986 2064 3016,226346
134211 1999 354 8508,238359
11349 1249 2434 5655,82812
109 1684 6644,1392141
16364 30546 6850 921,180919
16 599,5134506
16 965,4837846
2210 339 479 785,679497
1187 2288 57,2410028
25587 27844 5572 5678,13671
258 69 946,2783014
115936 2004 2377 58714,94710
40845 8218,75090
1391 24423 86529,41501
3361 657,299240
16 346 947,4993145
22246 2899 7029,93544
2416 3526 453728 7721,180980
152964 2924 4640 666,314616
599 791 922,1038042
33255 9617,6321
4648 6979,22072
37671 621 871,238969
1436 150 21 2745,3269255
1609 1746,55257
348 8586,464557
14107 14135 16226,5400
18 2406 5870,4719810
18 76497,4694360
1317 237122 760 8385,231362
1251 71,1950398
1391 2043 415,413842
10089 247849 2525,89481
23642 80,2324387
50 657 8944,2414311
241 2645 269,684684
14622 41142,513
1362 4323 494,157294
134 3365,333213
183 6924 922,697590
5488 9892,26651
693 740 82734 915,473327
1350 781,264516
1641 2072 379 48583,248020
27130 354 8528,230199
109 333 403 4843,2145967
295 373,916939
109 1659 18737,1294874
1573 3821 6097,77728
17126 3220 8297,28671
218 2546,419917
133932 1801 525,261624
15341 200,403220
3192 405609 544 967,377982
115 770,810723
1312 5597,98586
1349 1350 633 726,520957
17657 247 2553 49,2497088
2372 766,245884
181 511 8383,1317794
1208 20101,146358
1576 333539,34218
1422 2064 417,638298
178 342,441158
295 672 978,895909
103 339 462,1050396
33456 464591 6964 947,254204
110279 11806,1432
2996 76763 922,352384
17 197 2243 84,6916866
2491 429 938,459816
3166 373,372100
10801 4524 64,2437167
179989 3697 922,361060
2892 3883 443,275682
103 1805 675,834716
5387 795,160659
18384 3049 6397,16254
4110 7744,31726
102076 28515 604,139244
380 443,486917
2114 3687 9943,38752
1055 1365 85,2942356
1812 2464 340 673,422788
1628 2248 6081,107632
4160 562 803,295467
333 3796,544596
332 49,2318849
109 284 570 80924,1906748
126 7873,836542
325 778,490607
1757 18,4729413
10560 23998 429,254093
3316 46 644,2713468
11362 125 1856,526618
113614 316 3571 975,574828
384 4470,517575
320 632 6655,437322
33581 863,77687
1278 2771 8908 947,364861
181 197 373,1811122
17 177,4520484
126 1668 5619,993351
122094 20449 3989 822,209045
17915 560,233069
1244 1245,41497
18 2213 922,4963632
109 1399 16315 200,1672264
192 1996 319 5140,633599
560 744,343045
269 686,539346
44 4856,2704098
1065 335 4117,647399
155 2364,200672
13859 1601 5613,59029
2384 331 67,2859737
114 1712 8227,616526
1790 2854 4315 615,318712
18053 27253 866,95413
1208 46,2520765
562 6820,213618
142 3827,453148
3031 348,469756
462 64 7476,2525292
1077 2052,128594
2207 301373 333,608206
1000 629 67 84487,2644549
18452 231842,83474
160555 24826,1131
101825 125 149 4633,737487
22712 332 478 91,2550747
2355 310 666,756785
17344 2854 339,284520
243 59,3008365
15020 38,3012296
11300 40091 587,135809
2259 400,264733
352 405 693,722329
465488 7899 922 99803,350405
