5179 5680,35
12950 4103 484,7
2599 29458,12
16974 3278,25
24463 33607,27
21720 9910,15
2456 916,6
17166 889,12
21464 24284,7
10901 26078,39
11980 60499,6
1511 16947,18
57285 744,11
43800 87938,16
38695 5228,5
33623 4709,7
16188 1742,5
28912 8461,7
2095 3942,5
34147 8211,10
24931 3394,6
1268 7957,15
5480 6037,5
50289 82105,15
22203 84963,6
1130 5528,5
33607 35894,13
33511 34147,14
33200 45260,6
10503 12961 4627,7
17198 28269,14
6018 6019,18
23838 3650,10
27387 5552,24
11110 13112,16
13404 4076,7
5129 87424,6
12099 4935,7
30558 5812,26
24253 9115,5
4372 5004,12
35332 4589,10
2757 790,10
1362 4285,39
19236 5010,21
29997 86326,8
30013 40770,9
10160 20750,8
10236 26552,10
26743 994,20
12788 15695,11
11563 1929,5
13126 26938,9
21652 47796,6
29403 9407,7
5586 78977,81
5974 88215,5
3034 44595,5
24031 75479,64
2489 33628,8
1511 1514,6
370 890,6
18541 5411,13
2543 6018,15
1083 23852,42
33511 33623,14
1630 6018,11
25958 5351,12
1168 6866,10
74701 74751,5
8709 9922,5
24332 5886,5
2121 3344,6
11843 19970 7705,7
5637 6097,13
487 488,6
29997 35654,6
10292 2747 37906,18
15293 42280,10
33607 44174,8
11628 8368,10
37910 66352,7
13076 82372,13
32846 5689,6
3277 5189,6
33182 41416,5
5070 7098,7
4285 4287,46
26995 5852,5
1444 15575,7
3894 6544,6
2121 372,18
18559 19614,6
17411 86826,12
2689 86201,10
11855 5552,9
4075 4076,7
27628 30763,13
80839 9010,10
5162 8899,7
53232 86786,13
6994 9047,6
21485 8485,11
3137 75686,7
26843 4847,7
10405 29488,9
80838 9540,11
13546 72468,7
4200 48728,14
3551 85418,6
25871 3816,15
2699 4179,20
13128 55427,7
28636 5485,16
4909 88215,8
2251 5533,6
11558 12066,5
40656 9606,32
21374 22159,17
3391 3392,7
15695 5079,10
20789 34496,11
51678 8705,8
17783 57693,5
59870 7940,7
20055 8064,34
31573 400,7
6018 6631,9
16084 4274,5
49860 82723,6
1511 28287,6
8097 8240,19
16001 5356,21
6605 9955,9
1332 4018,5
17240 4076,9
516 81556 98,7
16421 19,6
23749 3069,20
10872 11496,22
4372 4373,5
22670 72767,5
11638 24412,13
21720 7729,5
2709 51184,6
2229 516 81556,6
7281 7282,33
18977 65202,14
3148 889,8
20862 43426,5
23745 27409,41
6994 9217,5
36725 5747,9
83776 88937,5
26508 30585,11
1511 1512,9
13126 2269,10
15398 788,5
1379 41889,13
21799 21802,16
3858 8505,11
86948 86949,9
2592 2717,9
4173 4174,10
10104 9540,97
